"","number","contract_name","name...3","address","banking","bonus","bike_stands","available_bike_stands","available_bikes","status","last_update","position.lat","position.lng","address_found","place_id","licence","osm_type","osm_id","osm_lat","osm_lon","class","type","place_rank","importance","addresstype","name...26","house_number","road","suburb","city","municipality","county","ISO3166-2-lvl6","state_district","state","ISO3166-2-lvl4","region","postcode","country","country_code","quarter","amenity","village","man_made","town","neighbourhood","leisure","highway","shop","hamlet","commercial","office"
"355",3003,"lyon","3003 - PART-DIEU / DERUELLE","Face rue Massena, entrée centre commercial",TRUE,FALSE,30,23,7,"OPEN",1698534732000,45.762974,4.855071,"Westfield La Part-Dieu, 17, Rue du Docteur Bouchut, Part-Dieu, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France",76723446,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","way",62338376,"45.761328250000005","4.855903438949914","shop","mall",30,0.269299555080491,"shop","Westfield La Part-Dieu","17","Rue du Docteur Bouchut","Part-Dieu","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69003","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,"Westfield La Part-Dieu",NA,NA,NA
"356",9002,"lyon","9002 - MAIRIE DU 9E","Prox. métro Valmy",TRUE,FALSE,27,5,22,"OPEN",1698534650000,45.774241,4.805676,"Mairie du 9ème, Rue du Bourbonnais, Vaise, Lyon 9e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69009, France",76615052,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",1851931863,"45.774233","4.8056576","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Mairie du 9ème",NA,"Rue du Bourbonnais","Vaise","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69009","France","fr",NA,"Mairie du 9ème",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",10116,"lyon","10116 - BLUM / FAYS","",FALSE,FALSE,16,15,1,"OPEN",1698534779000,45.760526,4.905877,"Rue Léon Blum, Bonnevay, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France",76794275,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",7022001174,"45.7604783","4.9059094","amenity","recycling",30,9.99999999995449e-06,"amenity","",NA,"Rue Léon Blum","Bonnevay","Villeurbanne","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69100","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",10010,"lyon","10010 - BAUDIN / ZOLA","12 rue baudin
Villeurbanne",FALSE,FALSE,16,0,0,"CLOSED",1698534708000,45.7651045967603,4.90512854660767,"Complexe sportif Jeanne Desparmet-Ruello, Rue Baudin, Bonnevay, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France",76693953,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","way",1042216575,"45.7652432","4.904820372165894","leisure","sports_hall",30,9.99999999995449e-06,"leisure","Complexe sportif Jeanne Desparmet-Ruello",NA,"Rue Baudin","Bonnevay","Villeurbanne","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69100","France","fr",NA,NA,NA,NA,NA,NA,"Complexe sportif Jeanne Desparmet-Ruello",NA,NA,NA,NA,NA
"359",10039,"lyon","10039 - BOUVIER","Rue Professeur Bouvier/Angle rue du 8 mai 1945",FALSE,FALSE,16,7,9,"OPEN",1698534323000,45.779487,4.891692,"1, Rue du Professeur Émile Bouvier, Buers, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France",76900193,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",8938906277,"45.7793579","4.8915155","place","house",30,9.99999999995449e-06,"place","","1","Rue du Professeur Émile Bouvier","Buers","Villeurbanne","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69100","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",6006,"lyon","6006 - BOULEVARD DES BELGES","Boulevard des Belges - Angle rue Duquesne",TRUE,FALSE,15,11,4,"OPEN",1698534247000,45.773304,4.852001,"Boulevard des Belges, Allée du Fleuriste, Les Brotteaux, Lyon 6e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69006, France",76688160,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",1851239879,"45.7733438","4.8519857","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Boulevard des Belges",NA,"Allée du Fleuriste","Les Brotteaux","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69006","France","fr",NA,"Boulevard des Belges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",12005,"lyon","12005 - VAULX - VILLAGE","",FALSE,FALSE,20,3,17,"OPEN",1698534660000,45.786262,4.926788,"9, Place Gilbert Boissier, Le Village, Vaulx-en-Velin, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69120, France",76673918,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",2842740813,"45.7863142","4.9267946","place","house",30,9.99999999995449e-06,"place","","9","Place Gilbert Boissier","Le Village",NA,"Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69120","France","fr",NA,NA,NA,NA,"Vaulx-en-Velin",NA,NA,NA,NA,NA,NA,NA
"362",10002,"lyon","10002 - INSA","Avenue Albert Einstein au niveau du virage",TRUE,FALSE,55,54,1,"OPEN",1698534562000,45.782222,4.876951,"INSA, Avenue Albert Einstein, Croix-Luizet, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France",76744172,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",701855365,"45.7822169","4.876954","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","INSA",NA,"Avenue Albert Einstein","Croix-Luizet","Villeurbanne","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69100","France","fr",NA,"INSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",7016,"lyon","7016 - PLACE SAINT LOUIS","Rue de la Madeleine - Angle rue St Lazarre",FALSE,FALSE,15,7,8,"OPEN",1698534417000,45.748925,4.847714,"Rue Saint-Lazare, La Guillotière, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France",76521242,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",356462415,"45.74895","4.8477225","amenity","bicycle_parking",30,9.99999999995449e-06,"amenity","",NA,"Rue Saint-Lazare","La Guillotière","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69007","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",5008,"lyon","5008 - SAINTE-IRÉNÉE","Place Sainte Irénée",FALSE,TRUE,20,20,0,"OPEN",1698534491000,45.754978,4.812427,"56, Rue des Chevaucheurs, Saint-Irénée, Lyon 5e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69005, France",76682787,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",1395344652,"45.754942","4.812354","place","house",30,9.99999999995449e-06,"place","","56","Rue des Chevaucheurs","Saint-Irénée","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69005","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",27001,"lyon","27001 - COLLONGES - GARE","",TRUE,FALSE,24,11,13,"OPEN",1698534400000,45.830874,4.846988,"Collonges - Gare, Quai de la Libération, Collonges-au-Mont-d'Or, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69660, France",76637575,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",6863953236,"45.8309074","4.8469408","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Collonges - Gare",NA,"Quai de la Libération",NA,NA,"Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69660","France","fr",NA,"Collonges - Gare","Collonges-au-Mont-d'Or",NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",34002,"lyon","34002 - NEUVILLE - STADE","",FALSE,FALSE,15,6,9,"OPEN",1698534481000,45.870877,4.839595,"Route de Lyon, Neuville-sur-Saône, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69250, France",76681682,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","way",418238223,"45.87040245","4.839662634341966","amenity","parking",30,9.99999999995449e-06,"amenity","",NA,"Route de Lyon",NA,NA,"Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69250","France","fr",NA,NA,"Neuville-sur-Saône",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",12004,"lyon","12004 - VAULX - HÔTEL DE VILLE","",TRUE,FALSE,30,18,12,"OPEN",1698534358000,45.778178,4.920544,"Place de la Nation, Rue Maurice Audin, Vernay, Vaulx-en-Velin, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69120, France",76675790,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","way",148722911,"45.7780456","4.921128509828417","leisure","common",30,9.99999999995449e-06,"leisure","Place de la Nation",NA,"Rue Maurice Audin","Vernay",NA,"Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69120","France","fr",NA,NA,NA,NA,"Vaulx-en-Velin",NA,"Place de la Nation",NA,NA,NA,NA,NA
"368",10054,"lyon","10054 - STALINGRAD / MELIÈS","RUE GEORGES MELIES (VILLEURBANNE)",FALSE,FALSE,24,12,11,"OPEN",1698534792000,45.776715,4.859573,"Rue Georges Meliès, Tonkin, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France",76616610,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","way",23131381,"45.77675095008724","4.859575301711175","highway","residential",26,0.10001,"road","Rue Georges Meliès",NA,"Rue Georges Meliès","Tonkin","Villeurbanne","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69100","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",1021,"lyon","1021 - TERREAUX / BEAUX ARTS","Rue Herriot - Devant Musée des Beaux Arts",TRUE,FALSE,11,3,8,"OPEN",1698534790000,45.767062,4.834294,"Terreaux / Beaux Arts, Rue du Président Édouard Herriot, Terreaux, Lyon 1er Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69001, France",76642163,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",7392234365,"45.7670886","4.8343004","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Terreaux / Beaux Arts",NA,"Rue du Président Édouard Herriot","Terreaux","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69001","France","fr",NA,"Terreaux / Beaux Arts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",2007,"lyon","2007 - PATINOIRE CHARLEMAGNE","Angle rue Casimir Périer",TRUE,FALSE,37,14,23,"OPEN",1698534469000,45.742617,4.820464,"Patinoire Charlemagne, Rue Casimir Périer, Confluence, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France",76468071,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",347466483,"45.7426082","4.820478","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Patinoire Charlemagne",NA,"Rue Casimir Périer","Confluence","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69002","France","fr",NA,"Patinoire Charlemagne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",8004,"lyon","8004 - MAIRIE DU 8E","Devant la mairie du 8e",FALSE,FALSE,21,16,4,"OPEN",1698534243000,45.735158,4.872803,"Mairie du 8ème, Avenue Jean Mermoz, Le Bachut, Lyon 8e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69008, France",76499321,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",1038343496,"45.7351824","4.8727983","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Mairie du 8ème",NA,"Avenue Jean Mermoz","Le Bachut","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69008","France","fr",NA,"Mairie du 8ème",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",3044,"lyon","3044 - QUAI AUGAGNEUR","Entre rue de Bonnel et rue Rabelais",TRUE,FALSE,19,15,4,"OPEN",1698534686000,45.762023,4.841053,"Quai Augagneur, Voie Verte des Berges du Rhône, Préfecture, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France",76636586,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",1332668432,"45.7620284","4.8410582","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Quai Augagneur",NA,"Voie Verte des Berges du Rhône","Préfecture","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69003","France","fr",NA,"Quai Augagneur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",33001,"lyon","33001 - ALBIGNY - GARE","",TRUE,FALSE,18,15,3,"OPEN",1698534796000,45.874978,4.833024,"Albigny - Gare, Place de la Gare, Villevert, Albigny-sur-Saône, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69250, France",76722535,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",10623374145,"45.8749951","4.8330036","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Albigny - Gare",NA,"Place de la Gare",NA,NA,"Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69250","France","fr",NA,"Albigny - Gare","Albigny-sur-Saône",NA,NA,NA,NA,NA,NA,"Villevert",NA,NA
"374",16005,"lyon","16005 - VENISSIEUX - GARE","",TRUE,FALSE,25,23,2,"OPEN",1698534279000,45.708509,4.886939,"Avenue Jules Guesde, Les Minguettes, Vénissieux, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69200, France",76514141,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",3020101410,"45.7085112","4.8869046","amenity","waste_basket",30,9.99999999995449e-06,"amenity","",NA,"Avenue Jules Guesde","Les Minguettes",NA,"Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69200","France","fr",NA,NA,NA,NA,"Vénissieux",NA,NA,NA,NA,NA,NA,NA
"375",10019,"lyon","10019 - 4 AOUT / RACINE","",FALSE,FALSE,30,0,30,"OPEN",1698534468000,45.764489,4.877894,"4 Août / Racine, Rue du 4 Août 1789, Ferrandière, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France",76622682,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",10621871532,"45.7644755","4.8778576","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","4 Août / Racine",NA,"Rue du 4 Août 1789","Ferrandière","Villeurbanne","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69100","France","fr",NA,"4 Août / Racine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",10025,"lyon","10025 - TOTEM","",TRUE,FALSE,16,0,16,"OPEN",1698534343000,45.763652,4.873158,"Cours Tolstoï, Ferrandière, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France",76675752,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",10825226035,"45.7636451","4.8731486","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","",NA,"Cours Tolstoï","Ferrandière","Villeurbanne","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69100","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",8034,"lyon","8034 - BERTHELOT / VILLON","Angle avenue Berthelot",FALSE,FALSE,13,8,5,"OPEN",1698534365000,45.738301,4.862727,"Berthelot / Villon, Rue Villon, Audibert-Lavirotte, Lyon 8e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69008, France",76602428,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",356344904,"45.7382862","4.8627531","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Berthelot / Villon",NA,"Rue Villon","Lyon 8e Arrondissement","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69008","France","fr","Audibert-Lavirotte","Berthelot / Villon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",3084,"lyon","3084 - DESAIX","143 RUE PAUL BERT",FALSE,FALSE,28,0,27,"OPEN",1698534586000,45.757268,4.855193,"Desaix, Rue Desaix, Part-Dieu, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France",76752301,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",1373740075,"45.7572946","4.8551731","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Desaix",NA,"Rue Desaix","Part-Dieu","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69003","France","fr",NA,"Desaix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",5026,"lyon","5026 - RUE DE LA BALEINE","Angle quai Romain Rolland",FALSE,FALSE,14,12,2,"OPEN",1698534746000,45.763383,4.829024,"Rue de la Baleine, Quai Romain Rolland, Saint-Jean, Lyon 5e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69005, France",76708299,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",1035939755,"45.7633859","4.8290152","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Rue de la Baleine",NA,"Quai Romain Rolland","Lyon 5e Arrondissement","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69005","France","fr",NA,"Rue de la Baleine",NA,NA,NA,"Saint-Jean",NA,NA,NA,NA,NA,NA
"380",3038,"lyon","3038 - VIVIER MERLE / PAUL BERT EST","Devant le bâtiment du Klesia",TRUE,FALSE,20,5,15,"OPEN",1698534325000,45.757147,4.858975,"170, Rue Paul Bert, Part-Dieu, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France",76721244,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",2835355804,"45.7569615","4.859184","place","house",30,9.99999999995449e-06,"place","","170","Rue Paul Bert","Part-Dieu","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69003","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",11005,"lyon","11005 - CALUIRE - PASSERELLE DE LA PAIX","",TRUE,FALSE,25,17,8,"OPEN",1698534609000,45.787941,4.853035,"Caluire - Passerelle de la Paix, Chemin de Wette-Faÿs, Saint-Clair, Caluire-et-Cuire, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69300, France",76611864,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",7721737587,"45.787902","4.8529836","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Caluire - Passerelle de la Paix",NA,"Chemin de Wette-Faÿs","Saint-Clair",NA,"Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69300","France","fr",NA,"Caluire - Passerelle de la Paix",NA,NA,"Caluire-et-Cuire",NA,NA,NA,NA,NA,NA,NA
"382",3019,"lyon","3019 - PART-DIEU / DERUELLE","Intersection Bd Vivier Merle - Rue Eugène Deruelle Lyon 3",TRUE,FALSE,39,38,1,"OPEN",1698534455000,45.76326,4.85749,"Tunnel Brotteaux-Servient, Part-Dieu, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France",76758436,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","way",23506678,"45.763254736136574","4.857460979031084","highway","secondary",26,0.10001,"road","Tunnel Brotteaux-Servient",NA,"Tunnel Brotteaux-Servient","Part-Dieu","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69003","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",3079,"lyon","3079 - PLACE LOUISE","4 PLACE LOUISE",FALSE,FALSE,16,16,0,"OPEN",1698534250000,45.75118,4.884795,"3, Place Louise, Montchat, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France",76641110,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",2865046460,"45.7512482","4.8849393","place","house",30,9.99999999995449e-06,"place","","3","Place Louise","Montchat","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69003","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384",2025,"lyon","2025 - MERCIÈRE / FERRANDIÈRE","Entre rue de Brest et rue Mercière",FALSE,FALSE,10,4,6,"OPEN",1698534592000,45.762054,4.833194,"Mercière / Ferrandière, Rue Ferrandière, Cordeliers, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France",76742802,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",363769901,"45.7620577","4.8331918","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Mercière / Ferrandière",NA,"Rue Ferrandière","Cordeliers","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69002","France","fr",NA,"Mercière / Ferrandière",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",7004,"lyon","7004 - MAIRIE DU 7E","Place Jean Macé - Face à la mairie",TRUE,FALSE,30,12,18,"OPEN",1698534726000,45.74656,4.842265,"Vélo'v, Rue Jaboulay, Jean-Macé, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France",76606883,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",10790502596,"45.7465562","4.842265","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Vélo'v",NA,"Rue Jaboulay","Jean-Macé","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69007","France","fr",NA,"Vélo'v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",5031,"lyon","5031- MÉNIVAL / JOLIOT CURIE","49 RUE JOLIOT CURIE",FALSE,TRUE,20,17,3,"OPEN",1698534272000,45.754654,4.78821,"Ménival / Joliot Curie, Rue Joliot-Curie, Ménival, Lyon 5e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69005, France",76627052,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",1847303226,"45.7546769","4.7882733","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Ménival / Joliot Curie",NA,"Rue Joliot-Curie","Ménival","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69005","France","fr",NA,"Ménival / Joliot Curie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",2039,"lyon","2039 - CHARITÉ / RÉCAMIER","86 RUE DE LA CHARITE",FALSE,FALSE,17,0,16,"OPEN",1698534242000,45.749257,4.82984,"Charité / Récamier, Rue de la Charité, Ainay, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France",76530207,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",356637753,"45.7492534","4.8298432","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Charité / Récamier",NA,"Rue de la Charité","Ainay","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69002","France","fr",NA,"Charité / Récamier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",12003,"lyon","12003 - VAULX - BIBLIOTHEQUE","",FALSE,FALSE,15,12,3,"OPEN",1698534797000,45.757092,4.92731,"Vaulx - Bibliothèque, Rue Joseph Blein, Petite Cité TASE, La Poudrette, Vaulx-en-Velin, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69120, France",76808408,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",9659449368,"45.7571307","4.9273051","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Vaulx - Bibliothèque",NA,"Rue Joseph Blein","La Poudrette",NA,"Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69120","France","fr",NA,"Vaulx - Bibliothèque",NA,NA,"Vaulx-en-Velin","Petite Cité TASE",NA,NA,NA,NA,NA,NA
